 time                v(vout)             v(vinf)             v(buck_input)       v(comp)             i(L1)              
 2.800000000000e-05 -1.727836598897e-08 -2.123782248893e-06 -1.071943261537e-02  5.943859696174e-01 -1.080474415685e-09 
 2.900000000000e-05 -1.727836598986e-08 -2.085126667660e-06 -1.071943261509e-02  5.943859696301e-01 -1.080474415656e-09 
 3.000000000000e-05 -1.727836599075e-08 -2.041676877113e-06 -1.071943261477e-02  5.943859696427e-01 -1.080474415510e-09 
 3.100000000000e-05 -1.727836599163e-08 -1.992837265713e-06 -1.071943261442e-02  5.943859696554e-01 -1.080474415418e-09 
 3.200000000000e-05 -1.727836599252e-08 -1.937937778059e-06 -1.071943261403e-02  5.943859696681e-01 -1.080474415380e-09 
 3.300000000000e-05 -1.727836599340e-08 -1.876224696690e-06 -1.071943261359e-02  5.943859696807e-01 -1.080474415337e-09 
 3.400000000000e-05 -1.727836599429e-08 -1.806850265230e-06 -1.071943261311e-02  5.943859696934e-01 -1.080474415288e-09 
 3.500000000000e-05 -1.727836599518e-08 -1.728861012279e-06 -1.071943261256e-02  5.943859697059e-01 -1.080474415234e-09 
 3.600000000000e-05 -1.727836599606e-08 -1.641184616282e-06 -1.071943261195e-02  5.943859697186e-01 -1.080474415173e-09 
 3.700000000000e-05 -1.727836599695e-08 -1.542615131521e-06 -1.071943261127e-02  5.943859697314e-01 -1.080474415105e-09 
 3.800000000000e-05 -1.727836599783e-08 -1.431796373247e-06 -1.071943261051e-02  5.943859697439e-01 -1.080474415027e-09 
 3.900000000000e-05 -1.727836599871e-08 -1.307203233810e-06 -1.071943260966e-02  5.943859697565e-01 -1.080474414941e-09 
 4.000000000000e-05 -1.727836599960e-08 -1.167120674760e-06 -1.071943260871e-02  5.943859697693e-01 -1.080474414845e-09 
 4.100000000000e-05 -1.727836600048e-08 -1.009620105506e-06 -1.071943260764e-02  5.943859697820e-01 -1.080474414736e-09 
 4.200000000000e-05 -1.727836600136e-08 -8.325328269356e-07 -1.071943260644e-02  5.943859697946e-01 -1.080474414615e-09 
 4.300000000000e-05 -1.727836600225e-08 -6.334201759202e-07 -1.071943260510e-02  5.943859698072e-01 -1.080474414479e-09 
 4.400000000000e-05 -1.727836600313e-08 -4.095399617732e-07 -1.071943260359e-02  5.943859698199e-01 -1.080474414326e-09 
 4.500000000000e-05 -1.727836600401e-08 -1.578087386385e-07 -1.071943260190e-02  5.943859698325e-01 -1.080474414156e-09 
